dataset_name,group,seed,metrics_path,expected_run_dir,status,command,history_run_dir,output_validation,validated_run_dir,validated_metrics,validated_val_metrics,validated_config,validated_predictions,validated_best_summary
FD004,G3,7,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '7', '--dataset', 'FD004', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/history/seed_7_a_0.04__20260328_010956_425333,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/best_summary.json
FD004,G3,21,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '21', '--dataset', 'FD004', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/history/seed_21_a_0.04__20260328_011223_236525,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/best_summary.json
FD004,G3,42,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '42', '--dataset', 'FD004', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/history/seed_42_a_0.04__20260328_011501_736599,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/best_summary.json
FD004,G3,87,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '87', '--dataset', 'FD004', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/history/seed_87_a_0.04__20260328_011711_599791,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/best_summary.json
FD004,G3,123,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '123', '--dataset', 'FD004', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/history/seed_123_a_0.04__20260328_012018_154527,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/best_summary.json
FD004,G4,7,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G4_run.py', '--seed', '7', '--dataset', 'FD004', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD', '--linex-a', '0.04', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/history/seed_7_a_0.04__20260328_012432_016915,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04/best_summary.json
FD004,G4,21,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G4_run.py', '--seed', '21', '--dataset', 'FD004', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD', '--linex-a', '0.04', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/history/seed_21_a_0.04__20260328_012747_347103,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04/best_summary.json
FD004,G4,42,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G4_run.py', '--seed', '42', '--dataset', 'FD004', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD', '--linex-a', '0.04', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/history/seed_42_a_0.04__20260328_013609_644031,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04/best_summary.json
FD004,G4,87,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G4_run.py', '--seed', '87', '--dataset', 'FD004', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD', '--linex-a', '0.04', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/history/seed_87_a_0.04__20260328_013924_417193,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04/best_summary.json
FD004,G4,123,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04,done,"['/opt/homebrew/Caskroom/mambaforge/base/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G4_run.py', '--seed', '123', '--dataset', 'FD004', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD', '--linex-a', '0.04', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/history/seed_123_a_0.04__20260328_014355_333369,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD004/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04/best_summary.json
